ID,SLUG,EQUIPO_ID,SEMANA,PUNTOS_TOTALES,MIN_JUGADOS,GOLES,ASISTENCIAS_GOL,ASISTENCIAS_SIN_GOL,LLEGADAS_AREA,PENALTIS_PROVOCADOS,PENALTIS_PARADOS,PARADAS,DESPEJES,PENALTIS_FALLADOS,GOLES_EN_PROPIA,GOLES_EN_CONTRA,TARJETAS_AMARILLAS,SEGUNDAS_AMARILLAS,TARJETAS_ROJAS,TIROS_A_PUERTA,REGATES,BALONES_RECUPERADOS,POSESIONES_PERDIDAS,PUNTOS_MARCA,MIN_JUGADOS_PUNTOS,GOLES_PUNTOS,ASISTENCIAS_GOL_PUNTOS,ASISTENCIAS_SIN_GOL_PUNTOS,LLEGADAS_AREA_PUNTOS,PENALTIS_PROVOCADOS_PUNTOS,PENALTIS_PARADOS_PUNTOS,PARADAS_PUNTOS,DESPEJES_PUNTOS,PENALTIS_FALLADOS_PUNTOS,GOLES_EN_PROPIA_PUNTOS,GOLES_EN_CONTRA_PUNTOS,TARJETAS_AMARILLAS_PUNTOS,SEGUNDAS_AMARILLAS_PUNTOS,TARJETAS_ROJAS_PUNTOS,TIROS_A_PUERTA_PUNTOS,REGATES_PUNTOS,BALONES_RECUPERADOS_PUNTOS,POSESIONES_PERDIDAS_PUNTOS,PUNTOS_MARCA_PUNTOS
360,ruben-pena,VIL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,ruben-pena,VIL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,ruben-pena,VIL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,ruben-pena,VIL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,ruben-pena,VIL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,ruben-pena,VIL,14,8,69,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,7,15,-1,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,1,-1,1
360,ruben-pena,VIL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,ruben-pena,VIL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,ruben-pena,VIL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,pacheco-2,ALA,1,2,90,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,3,-1,2,0,0,0,0,0,0,2,0,0,0,-4,0,0,0,0,0,1,0,1
362,pacheco-2,ALA,2,2,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,12,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
362,pacheco-2,ALA,3,0,90,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,5,11,-1,2,0,0,0,0,0,0,0,0,0,0,-2,-1,0,0,0,0,1,-1,1
362,pacheco-2,ALA,6,4,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,4,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
362,pacheco-2,ALA,7,8,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,15,-1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,-1,2
362,pacheco-2,ALA,8,12,90,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,10,12,-1,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,-1,2
362,pacheco-2,ALA,9,5,90,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,7,2,-1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
362,pacheco-2,ALA,10,9,90,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,8,11,-1,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,-1,2
362,pacheco-2,ALA,11,9,84,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,5,-1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,2
362,pacheco-2,ALA,13,9,90,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,10,5,-1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,2
362,pacheco-2,ALA,14,4,90,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,10,20,-1,2,0,0,0,0,0,0,2,0,0,0,-2,0,0,0,0,0,2,-2,2
362,pacheco-2,ALA,15,7,90,0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0,3,6,-1,2,0,0,0,0,0,5,1,0,0,0,-2,0,0,0,0,0,0,0,1
362,pacheco-2,ALA,16,1,90,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5,8,-1,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,-1,1
362,pacheco-2,ALA,17,5,90,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,6,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
362,pacheco-2,ALA,18,3,90,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,12,14,-1,2,0,0,0,0,0,0,1,0,0,0,-2,0,0,0,0,0,2,-1,1
362,pacheco-2,ALA,4,2,90,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,12,15,-1,2,0,0,0,0,0,0,2,0,0,0,-4,0,0,0,0,0,2,-1,1
362,pacheco-2,ALA,20,8,90,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,9,-1,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,-1,1
362,pacheco-2,ALA,21,-1,90,0,0,0,0,0,0,1,4,0,0,4,0,0,0,0,0,5,16,-1,2,0,0,0,0,0,0,0,1,0,0,-4,0,0,0,0,0,1,-2,1
362,pacheco-2,ALA,22,4,90,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,9,13,-1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,1
362,pacheco-2,ALA,23,0,90,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,7,14,-1,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,-1,0
362,pacheco-2,ALA,24,5,90,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,11,9,-1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,-1,1
362,pacheco-2,ALA,25,4,90,0,0,0,0,0,0,5,2,0,0,3,0,0,0,0,0,11,12,-1,2,0,0,0,0,0,0,2,0,0,0,-2,0,0,0,0,0,2,-1,1
365,duarte,ALA,1,0,90,0,0,0,1,0,0,0,5,0,0,4,0,0,0,0,0,6,13,-1,2,0,0,0,0,0,0,0,1,0,0,-4,0,0,0,0,0,1,-1,1
365,duarte,ALA,2,3,66,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,4,11,-1,2,0,0,0,0,0,0,0,1,0,0,3,0,-2,0,0,0,0,-1,0
365,duarte,ALA,5,0,77,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,10,18,-1,2,0,0,0,0,0,0,0,0,0,0,-2,-1,0,0,0,0,2,-2,1
365,duarte,ALA,6,0,90,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,9,12,-1,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,-1,1
365,duarte,ALA,7,10,79,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,9,-1,2,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-1,2
365,duarte,ALA,8,4,90,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,11,24,-1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,1
365,duarte,ALA,9,4,90,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,9,19,-1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,-2,1
365,duarte,ALA,10,8,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,5,14,-1,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,-1,2
365,duarte,ALA,11,7,90,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,7,10,-1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,-1,2
365,duarte,ALA,12,5,90,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,7,5,-1,2,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,2
365,duarte,ALA,13,6,90,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,7,20,-1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,-2,2
365,duarte,ALA,14,1,90,0,0,0,1,0,0,0,4,0,0,2,1,0,0,0,0,7,15,-1,2,0,0,0,0,0,0,0,1,0,0,-2,-1,0,0,0,0,1,-1,1
365,duarte,ALA,15,1,88,0,0,0,0,0,0,0,5,0,0,2,1,0,0,1,0,6,18,-1,2,0,0,0,0,0,0,0,1,0,0,-2,-1,0,0,0,0,1,-2,2
365,duarte,ALA,17,4,80,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8,14,-1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1
365,duarte,ALA,18,2,90,0,0,0,3,0,0,0,3,0,0,2,1,0,0,0,0,12,14,-1,2,0,0,0,1,0,0,0,1,0,0,-2,-1,0,0,0,0,2,-1,0
365,duarte,ALA,4,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,1
365,duarte,ALA,19,2,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,17,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1
365,duarte,ALA,20,4,90,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,14,29,-1,2,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,0,0,2,-3,1
365,duarte,ALA,21,0,48,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,7,-1,1,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,1
365,duarte,ALA,23,1,90,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,5,15,-1,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,-1,1
365,duarte,ALA,24,2,90,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,5,17,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1
365,duarte,ALA,25,-1,83,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,6,19,-1,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,-2,0
368,martin-aguirregabiria,ALA,1,-2,90,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,3,18,-1,2,0,0,0,1,0,0,0,0,0,0,-4,0,0,0,0,0,0,-2,1
368,martin-aguirregabiria,ALA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,martin-aguirregabiria,ALA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,martin-aguirregabiria,ALA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,martin-aguirregabiria,ALA,6,3,86,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,4,15,-1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
368,martin-aguirregabiria,ALA,7,8,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,11,-1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,-1,2
368,martin-aguirregabiria,ALA,8,2,74,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,10,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
368,martin-aguirregabiria,ALA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,martin-aguirregabiria,ALA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,martin-aguirregabiria,ALA,11,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
368,martin-aguirregabiria,ALA,12,4,70,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,6,8,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2
368,martin-aguirregabiria,ALA,13,6,90,0,1,0,1,0,0,0,4,0,0,1,0,0,0,0,1,2,21,-1,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,2
368,martin-aguirregabiria,ALA,14,1,90,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,2,3,22,-1,2,0,0,0,0,0,0,0,1,0,0,-2,0,0,0,0,1,0,-2,1
368,martin-aguirregabiria,ALA,15,-3,90,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0,1,4,20,-1,2,0,0,0,1,0,0,0,0,0,0,-2,-1,0,0,0,0,0,-2,1
368,martin-aguirregabiria,ALA,16,1,90,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,8,14,-1,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,-1,1
368,martin-aguirregabiria,ALA,17,3,80,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,4,20,-1,2,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,-2,2
368,martin-aguirregabiria,ALA,18,1,76,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,8,10,-1,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,1,1,-1,0
368,martin-aguirregabiria,ALA,4,-2,90,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,2,4,12,-1,2,0,0,0,0,0,0,0,0,0,0,-4,-1,0,0,0,1,0,-1,1
368,martin-aguirregabiria,ALA,19,4,90,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,6,15,-1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1
368,martin-aguirregabiria,ALA,20,5,90,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,7,23,-1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,-2,1
368,martin-aguirregabiria,ALA,21,-2,90,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,3,13,-1,2,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,-1,1
368,martin-aguirregabiria,ALA,22,5,90,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,6,15,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,2
368,martin-aguirregabiria,ALA,23,1,54,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,10,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
368,martin-aguirregabiria,ALA,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,martin-aguirregabiria,ALA,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,ximo,ALA,2,3,90,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,6,16,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2,1
369,ximo,ALA,3,0,90,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,6,16,-1,2,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,1,-2,1
369,ximo,ALA,5,0,90,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,7,23,-1,2,0,0,0,0,0,0,0,1,0,0,-2,-1,0,0,0,0,1,-2,1
369,ximo,ALA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,ximo,ALA,7,7,90,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,12,-1,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,-1,2
369,ximo,ALA,8,2,90,0,0,0,0,0,0,0,5,0,0,1,1,0,0,1,0,7,6,-1,2,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,1,0,1
369,ximo,ALA,9,5,90,0,0,1,1,0,0,0,5,0,0,1,0,0,0,0,0,6,11,-1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,1
369,ximo,ALA,10,6,90,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,13,16,-1,2,0,0,0,0,0,0,0,1,0,0,3,-1,0,0,0,0,2,-2,1
369,ximo,ALA,11,7,60,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,5,11,-1,2,0,0,0,0,0,0,0,1,0,0,3,-1,0,0,0,0,1,-1,2
369,ximo,ALA,12,3,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,4,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
369,ximo,ALA,25,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,laguardia,ALA,1,-1,90,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,7,-1,2,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,1
371,laguardia,ALA,2,3,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,8,9,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1
371,laguardia,ALA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,laguardia,ALA,5,1,90,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,13,18,-1,2,0,0,0,0,0,0,0,1,0,0,-2,-1,0,0,0,0,2,-2,1
371,laguardia,ALA,6,3,90,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,8,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1
371,laguardia,ALA,7,17,90,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,3,7,-1,2,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3
371,laguardia,ALA,8,4,90,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,3,7,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
371,laguardia,ALA,9,3,90,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,4,5,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
371,laguardia,ALA,10,8,90,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,12,-1,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,-1,2
371,laguardia,ALA,11,12,90,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,6,11,-1,2,0,3,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,-1,2
371,laguardia,ALA,12,6,90,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,3,3,-1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
371,laguardia,ALA,13,3,90,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,6,11,-1,2,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,1,-1,1
371,laguardia,ALA,14,9,90,1,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,5,14,-1,2,6,0,0,0,0,0,0,1,0,0,-2,0,0,0,0,0,1,-1,2
371,laguardia,ALA,15,3,90,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,6,10,-1,2,0,0,0,0,0,0,0,2,0,0,-2,0,0,0,0,0,1,-1,1
371,laguardia,ALA,16,-1,90,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,4,9,-1,2,0,0,0,0,0,0,0,1,0,0,-2,-1,0,0,0,0,0,-1,0
371,laguardia,ALA,17,4,90,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,9,10,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,1
371,laguardia,ALA,18,2,90,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,8,9,-1,2,0,0,0,0,0,0,0,1,0,0,-2,0,0,0,0,0,1,-1,1
371,laguardia,ALA,4,2,84,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,5,2,-1,2,0,0,0,0,0,0,0,2,0,0,-4,0,0,0,0,0,1,0,1
371,laguardia,ALA,19,5,90,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,8,14,-1,2,0,0,0,0,0,0,0,2,0,0,0,-1,0,0,0,0,1,-1,2
371,laguardia,ALA,21,0,90,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,4,11,-1,2,0,0,0,0,0,0,0,2,0,0,-4,0,0,0,0,0,0,-1,1
371,laguardia,ALA,22,4,90,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,3,2,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
371,laguardia,ALA,23,2,90,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,9,9,-1,2,0,0,0,0,0,0,0,1,0,0,-2,0,0,0,0,0,1,-1,1
371,laguardia,ALA,24,5,90,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,6,10,-1,2,0,0,0,0,0,0,0,2,0,0,0,-1,0,0,0,0,1,-1,2
374,pina,ALA,1,3,82,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,-1,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1
374,pina,ALA,2,4,84,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,7,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
374,pina,ALA,3,2,83,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,7,10,-1,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,-1,1
374,pina,ALA,5,2,45,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,6,8,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1
374,pina,ALA,6,3,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
374,pina,ALA,7,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
374,pina,ALA,8,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
374,pina,ALA,9,5,77,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,11,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,-1,1
374,pina,ALA,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,pina,ALA,11,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,-1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2
374,pina,ALA,12,2,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
374,pina,ALA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,pina,ALA,14,3,31,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,3,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
374,pina,ALA,15,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
374,pina,ALA,16,2,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
374,pina,ALA,4,2,77,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,6,4,-1,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
374,pina,ALA,21,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
374,pina,ALA,22,4,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,9,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
374,pina,ALA,23,1,90,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,7,12,-1,2,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,-1,1
374,pina,ALA,24,4,90,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,6,11,-1,2,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,1,-1,2
374,pina,ALA,25,3,90,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,7,7,-1,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,1
378,pere-pons,ALA,1,1,59,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,5,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
378,pere-pons,ALA,2,4,84,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,4,6,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
